,발생일,발생시간,발생지_시도,발생지_시군구,요일,사고내용,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자성별,가해자연령,가해당사자종별,가해자신체상해정도,피해자성별,피해자연령,피해당사자종별,피해자신체상해정도,가해차량용도_대분류,가해차량용도_중분류,가해차량용도,피해차량용도_대분류,피해차량용도_중분류,피해차량용도,기상상태,노면상태,사망자수,중상자수,경상자수,부상신고자수,응급실 개수,시군구별_인구,Risk
112,20170111,18시,전남,담양군,수,경상,차대차,기타,기타,기타불명,불명,승용차,기타불명,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,0,46912.0,2
113,20170111,18시,전남,담양군,수,사망,차대사람,기타,안전운전 의무 불이행,여,21-30세,승용차,상해없음,남,41-50세,보행자,사망,비사업용,승용차,승용차,보행자,보행자,보행자,흐림,건조,1,0,0,0,0,46912.0,12
114,20170111,19시,인천,부평구,수,경상,차대차,측면충돌,안전거리 미확보,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,525386.0,1
115,20170112,05시,경기,성남시,목,중상,차대차,측면충돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,31-40세,승용차,중상,사업용,노선버스,시외버스,비사업용,승용차,승용차,눈,젖음/습기,0,1,0,0,7,954860.0,3
116,20170113,06시,충남,당진시,금,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,167417.0,1
117,20170113,08시,경기,용인시,금,경상,차대차,측면충돌,안전거리 미확보,남,51-60세,승합차,상해없음,남,65세이상,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,1032939.0,2
118,20170113,09시,충남,공주시,금,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,31-40세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,5,0,1,107496.0,5
119,20170113,11시,충남,보령시,금,중상,차대차,기타,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,61-64세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,눈,적설,0,3,1,0,1,102101.0,10
120,20170113,14시,경기,안산시,금,중상,차대차,기타,안전운전 의무 불이행,남,21-30세,승합차,상해없음,여,31-40세,승용차,부상신고,비사업용,버스,버스,비사업용,승용차,승용차,맑음,건조,0,1,0,7,4,662990.0,10
121,20170113,14시,경남,김해시,금,경상,차대차,측면충돌,안전운전 의무 불이행,남,61-64세,화물차,상해없음,남,31-40세,승용차,경상,사업용,화물차,화물차,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,5,536086.0,1
122,20170113,17시,경남,김해시,금,중상,차대차,측면충돌,안전운전 의무 불이행,여,31-40세,승용차,중상,남,41-50세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,1,1,2,5,536086.0,6
123,20170113,18시,경기,용인시,금,경상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
124,20170113,20시,강원,춘천시,금,경상,차대차,측면충돌,기타,남,41-50세,승용차,상해없음,남,65세이상,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,280815.0,1
125,20170114,01시,경기,용인시,토,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,41-50세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,1032939.0,3
126,20170114,01시,경남,김해시,토,경상,차대차,정면충돌,안전거리 미확보,남,51-60세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,5,536086.0,1
127,20170114,02시,서울,서초구,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,남,31-40세,승용차,상해없음,사업용,택시,개인택시,비사업용,승용차,승용차,맑음,건조,0,0,5,0,1,435293.0,5
128,20170114,03시,경기,안성시,토,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,중상,남,21-30세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,2,0,2,183257.0,11
129,20170114,04시,인천,미추홀구,토,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,건설기계,경상,비사업용,승용차,승용차,사업용,기타/건설기계,기타/건설기계,맑음,건조,0,0,1,0,2,412702.0,1
130,20170114,09시,경기,김포시,토,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,417494.0,1
131,20170114,10시,강원,원주시,토,경상,차대차,정면충돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,51-60세,승용차,부상신고,사업용,노선버스,고속버스,비사업용,승용차,승용차,맑음,건조,0,0,13,1,2,344874.0,14
132,20170114,13시,서울,서초구,토,경상,차대차,추돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,61-64세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,1,435293.0,2
133,20170114,15시,경기,수원시,토,중상,차대차,기타,안전거리 미확보,남,21-30세,화물차,상해없음,여,31-40세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,6,1199420.0,3
134,20170114,15시,충남,천안시,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,4,643288.0,1
135,20170114,18시,경기,시흥시,토,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,3,447344.0,2
136,20170114,18시,충남,천안시,토,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,41-50세,승합차,경상,사업용,노선버스,고속버스,사업용,노선버스,고속버스,맑음,건조,0,2,6,0,4,643288.0,12
137,20170114,21시,경북,경산시,토,중상,차량단독,전도,안전운전 의무 불이행,남,65세이상,승합차,상해없음,없음,불명,없음,없음,사업용,전세버스,전세버스,없음,없음,없음,맑음,건조,0,1,0,1,1,261254.0,4
138,20170114,23시,경기,여주시,토,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,41-50세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,0,0,1,111531.0,9
139,20170115,01시,인천,부평구,일,경상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승합차,상해없음,남,51-60세,승용차,상해없음,기타,기타,기타,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,525386.0,1
140,20170115,05시,경기,성남시,일,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,21-30세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,7,954860.0,3
141,20170115,05시,충남,공주시,일,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,화물차,상해없음,남,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,107496.0,1
142,20170115,08시,경기,용인시,일,중상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,21-30세,승용차,중상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,1032939.0,3
143,20170115,11시,경기,안양시,일,경상,차대차,측면충돌,기타,여,21-30세,승용차,기타불명,남,41-50세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,577213.0,1
144,20170115,11시,경기,용인시,일,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,기타불명,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,1032939.0,2
145,20170115,12시,경기,용인시,일,중상,차대차,측면충돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,41-50세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,1032939.0,3
146,20170115,12시,경기,화성시,일,경상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,755068.0,1
147,20170115,13시,충남,천안시,일,중상,차대차,추돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,남,31-40세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,4,0,4,643288.0,7
148,20170115,14시,경기,의왕시,일,경상,차대차,측면충돌,안전거리 미확보,여,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,0,156951.0,2
149,20170115,15시,강원,원주시,일,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,2,0,2,344874.0,2
150,20170115,15시,경기,성남시,일,부상신고,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,51-60세,승용차,부상신고,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,0,1,7,954860.0,1
151,20170115,18시,경기,남양주시,일,부상신고,차대차,측면충돌,안전거리 미확보,남,41-50세,승합차,상해없음,남,51-60세,화물차,상해없음,비사업용,버스,버스,비사업용,화물차,화물차,맑음,건조,0,0,0,5,3,682993.0,5
152,20170115,19시,경기,하남시,일,중상,차대차,측면충돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,0,253119.0,3
153,20170115,19시,경북,김천시,일,사망,차대사람,기타,안전운전 의무 불이행,남,31-40세,특수차,상해없음,남,65세이상,보행자,사망,사업용,위험물운송,위험물운송,보행자,보행자,보행자,맑음,건조,1,0,0,0,2,141747.0,12
154,20170115,19시,충북,청주시,일,경상,차대차,기타,안전운전 의무 불이행,남,65세이상,승합차,상해없음,남,31-40세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,3,0,7,837635.0,3
155,20170115,23시,경기,부천시,일,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,여,21-30세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,841364.0,3
156,20170116,05시,인천,남동구,월,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,2,535481.0,1
157,20170116,08시,경북,칠곡군,월,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,0,118913.0,2
158,20170116,08시,인천,계양구,월,경상,차대차,추돌,안전운전 의무 불이행,기타불명,불명,불명,기타불명,남,51-60세,승용차,경상,불명,불명,불명,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,313312.0,1
159,20170116,08시,충남,공주시,월,중상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,경상,남,51-60세,화물차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,2,1,0,1,107496.0,7
160,20170116,10시,경기,하남시,월,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,65세이상,승용차,부상신고,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,6,3,0,253119.0,9
161,20170116,11시,경북,영천시,월,중상,차량단독,전도,안전운전 의무 불이행,남,65세이상,승용차,중상,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,맑음,건조,0,2,0,0,1,101560.0,6
162,20170116,14시,경남,창원시,월,경상,차대차,기타,안전운전 의무 불이행,남,65세이상,승용차,상해없음,여,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,9,1051791.0,2
163,20170116,18시,경남,김해시,월,경상,차대차,측면충돌,안전거리 미확보,여,51-60세,승용차,경상,남,65세이상,승용차,부상신고,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,1,5,536086.0,4
164,20170116,18시,울산,울주군,월,중상,차대차,정면충돌,안전운전 의무 불이행,여,41-50세,승용차,상해없음,남,41-50세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,0,0,1,221909.0,6
165,20170116,23시,경기,용인시,월,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,승용차,상해없음,남,41-50세,승용차,경상,사업용,택시,법인택시,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
166,20170116,23시,서울,서초구,월,중상,차대차,측면충돌,안전운전 의무 불이행,여,41-50세,승용차,경상,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,4,0,1,435293.0,13
167,20170117,07시,경기,성남시,화,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,기타불명,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,4,0,7,954860.0,4
168,20170117,07시,충북,청주시,화,중상,차대차,측면충돌,안전거리 미확보,여,21-30세,승용차,상해없음,남,51-60세,화물차,상해없음,사업용,렌터카,렌터카,사업용,화물차,화물차,흐림,서리/결빙,0,1,1,0,7,837635.0,4
169,20170117,12시,충남,서천군,화,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,65세이상,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,0,53967.0,3
170,20170117,13시,경기,화성시,화,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,화물차,기타불명,여,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,4,0,4,755068.0,4
171,20170117,14시,인천,계양구,화,경상,차대차,추돌,안전거리 미확보,남,51-60세,화물차,상해없음,남,41-50세,건설기계,경상,사업용,화물차,화물차,사업용,기타/건설기계,기타/건설기계,맑음,건조,0,0,1,0,2,313312.0,1
